id,cambioResidencia,viajar,empresa,paisEmpresa,ciudad,provincia,pais,areaName,fechaHoraPublicacion,fechaHoraVence,experienciaAnos,skills,idiomas,descripcion,tipoTrabajo,tipoContrato,salarioDescripcion,salario,titulo,descripcionTitulo,categoria,edadMaxima,edadMinima,educacionMinima,cantidadVacante,modalidadTrabajo,empresaVerificada,anuncioRelevante,aptoDiscapacitado,promedioEmpresa
702E4A7D3D01B79F61373E686DCF3405,False,False,Cooperativa JEP,Ecuador,Pastaza,Pastaza,Ecuador,Ventas,2024-09-08T04:44:09,2024-09-08T04:44:09,-1,,,Importante empresa requiere contratar un Oficial de Recuperación de Créditos para Puyo		Actividades esenciales del puesto:		-Realizar visitas para gestionar cobros de la cartera asignada.	-Realizar los reportes de campo. recibos de cobro. notificación. informes de demanda y de créditos para castigo.	-Analizar y planificar las actividades para la recuperación de cartera asignada.		Requisitos:		-Tener movilización propia. (carro – moto)	-Licencia vigente 	-Orientación al cumplimiento de metas.		Beneficios:		Salario competitivo + Bono de movilización + Comisiones.	Crecimiento profesional y personal.,Tiempo Completo,Contrato por tiempo determinado,500.00 US$ (Mensual),500,Gestor de cobranzas,Puyo,Ventas,41,22,Bachillerato / Educación Media,1,Presencial,True,False,False,4.5
AE0D02677C0DCF3361373E686DCF3405,False,False,DUOCELL S.A.,Ecuador,Pastaza,Pastaza,Ecuador,Ingeniería,2024-07-16T13:19:02,2024-08-19T00:00:00,1,,,planificar. diseñar. construir. fiscalizar y supervisar proyectos de obras civiles. tales como estructuras y desarrollar diversos sistemas para extraer el petróleo y el gas de una manera más eficiente.,Tiempo Completo,Contrato por tiempo indefinido,3.100.00 US$ (Mensual),3100,Ingeniero civil,Con experiencia,Ingeniería,56,22,Universidad,40,Presencial,False,False,True,4.2
